,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
158,2021-08-23 09:52:26,0.0,-6.33011986476157e-08,7.326281537038146e-08,-6.351904942425005e-08,7.366603955927704e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2021-08-23 10:52:26,0.0,-6.529977799466569e-08,7.556102924362282e-08,-6.57200747710737e-08,7.559573797891327e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2021-08-23 11:52:26,0.0,-6.721209768192309e-08,7.695360644560094e-08,-6.704716823079315e-08,7.752520497494094e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2021-08-23 12:52:26,0.0,-6.87983927069345e-08,8.015993816027058e-08,-6.864181675649232e-08,7.989216488979015e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2021-08-23 13:52:26,0.0,-7.03688813117036e-08,8.133038637741631e-08,-7.016298184804772e-08,8.13105251622038e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2021-08-23 14:52:26,0.0,-7.141853046109411e-08,8.290695629505942e-08,-7.185537539532906e-08,8.362082505019653e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2021-08-23 15:52:26,0.0,-7.360747587714246e-08,8.587714402854841e-08,-7.375166649610871e-08,8.597153744476662e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2021-08-23 16:52:26,0.0,-7.568654346762091e-08,8.852340114531695e-08,-7.557245443081674e-08,8.859775842471943e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2021-08-23 17:52:26,0.0,-7.7325637924915e-08,8.979383959319205e-08,-7.705952700730405e-08,9.00659072864305e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2021-08-23 18:52:26,0.0,-7.870701281450324e-08,9.10989872645174e-08,-7.916486080581827e-08,9.060468824031879e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2021-08-23 19:52:26,0.0,-8.133941837816156e-08,9.304564943292211e-08,-8.053071901361936e-08,9.29530414053745e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2021-08-23 20:52:26,0.0,-8.195260653171998e-08,9.380666480388463e-08,-8.272291604692633e-08,9.461833515002385e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2021-08-23 21:52:26,0.0,-8.421734317318362e-08,9.624886038623752e-08,-8.398057356619159e-08,9.645619007256784e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2021-08-23 22:52:26,0.0,-8.64842449699475e-08,9.809285259611551e-08,-8.59913017460826e-08,9.866813973311077e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2021-08-23 23:52:26,0.0,-8.807682054761999e-08,1.0037808703586521e-07,-8.767122667229682e-08,1.0058764189785532e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
