,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
112,2021-08-21 11:52:26,14.79443644314732,-887.0144203615226,862.1625605387319,14.626530879960063,14.965269352185787,0.0,0.0,0.0,0.0,0.0,0.0,14.79443644314732
113,2021-08-21 12:52:26,8.07220049056768,-884.8981313937288,787.4784485431032,7.886134414723629,8.259922557796882,0.0,0.0,0.0,0.0,0.0,0.0,8.07220049056768
114,2021-08-21 13:52:26,1.3499645379880367,-841.6577888147968,809.4260483418013,1.1396679038771087,1.561878868956442,0.0,0.0,0.0,0.0,0.0,0.0,1.3499645379880367
115,2021-08-21 14:52:26,-5.372271414591654,-883.2307198571486,831.5743801595646,-5.603301297992661,-5.135643982782112,0.0,0.0,0.0,0.0,0.0,0.0,-5.372271414591654
116,2021-08-21 15:52:26,-12.094507367171248,-914.5425262938849,817.5661452613207,-12.356577587346347,-11.833018509957695,0.0,0.0,0.0,0.0,0.0,0.0,-12.094507367171248
117,2021-08-21 16:52:26,-18.81674331975089,-841.2393758984294,816.0637746625264,-19.100354149383502,-18.53290303468574,0.0,0.0,0.0,0.0,0.0,0.0,-18.81674331975089
118,2021-08-21 17:52:26,-25.538979272330533,-851.0792377480801,861.9712108440194,-25.8417671878942,-25.229524698838365,0.0,0.0,0.0,0.0,0.0,0.0,-25.538979272330533
119,2021-08-21 18:52:26,-32.261215224910174,-910.107517333738,800.7155682495254,-32.58545898742346,-31.927406140095695,0.0,0.0,0.0,0.0,0.0,0.0,-32.261215224910174
120,2021-08-21 19:52:26,-38.98345117748982,-827.6131427788539,819.8431693740881,-39.33995486392582,-38.623693573302646,0.0,0.0,0.0,0.0,0.0,0.0,-38.98345117748982
121,2021-08-21 20:52:26,-45.70568713006946,-878.9740865510634,830.4125585296442,-46.08693736508745,-45.3167155205803,0.0,0.0,0.0,0.0,0.0,0.0,-45.70568713006946
122,2021-08-21 21:52:26,-52.4279230826491,-889.8054036770818,843.5099232278754,-52.837453256646725,-52.005797993948796,0.0,0.0,0.0,0.0,0.0,0.0,-52.4279230826491
123,2021-08-21 22:52:26,-59.15015903522865,-926.6804657337052,765.9180772797747,-59.58635788345348,-58.700601666930055,0.0,0.0,0.0,0.0,0.0,0.0,-59.15015903522865
124,2021-08-21 23:52:26,-65.87239498780839,-905.048853281153,790.3421768674147,-66.34513180472737,-65.38959503319116,0.0,0.0,0.0,0.0,0.0,0.0,-65.87239498780839
125,2021-08-22 00:52:26,-72.59463094038803,-916.0634557965096,789.9652555561423,-73.09321121027821,-72.08192874090985,0.0,0.0,0.0,0.0,0.0,0.0,-72.59463094038803
126,2021-08-22 01:52:26,-79.31686689296757,-885.6465836751485,730.5012963554526,-79.84791233654686,-78.76917558072101,0.0,0.0,0.0,0.0,0.0,0.0,-79.31686689296757
127,2021-08-22 02:52:26,-86.03910284554722,-893.4042616939591,768.8198373516316,-86.60194513291032,-85.4637749326477,0.0,0.0,0.0,0.0,0.0,0.0,-86.03910284554722
128,2021-08-22 03:52:26,-92.76133879812686,-900.5015747657284,816.0961528105205,-93.35924679964836,-92.14936393609881,0.0,0.0,0.0,0.0,0.0,0.0,-92.76133879812686
129,2021-08-22 04:52:26,-99.4835747507065,-954.2970229974813,748.5549592999728,-100.1164909032392,-98.8315727784303,0.0,0.0,0.0,0.0,0.0,0.0,-99.4835747507065
130,2021-08-22 05:52:26,-106.20581070328613,-1003.9395597853182,786.7329845166895,-106.86260529371766,-105.51295141337111,0.0,0.0,0.0,0.0,0.0,0.0,-106.20581070328613
131,2021-08-22 06:52:26,-112.92804665586578,-946.8638953346792,734.0199463524456,-113.6178965742161,-112.19065575009422,0.0,0.0,0.0,0.0,0.0,0.0,-112.92804665586578
132,2021-08-22 07:52:26,-119.65028260844542,-961.6977212758981,743.1419863776958,-120.37037803031997,-118.87407920803813,0.0,0.0,0.0,0.0,0.0,0.0,-119.65028260844542
133,2021-08-22 08:52:26,-126.37251856102506,-887.2905942739494,769.62470077908,-127.12049560947389,-125.55811734614451,0.0,0.0,0.0,0.0,0.0,0.0,-126.37251856102506
